label,energy_Ha,energy_solv_Ha
Z57639,-244.27152976017354,-244.27152976017354
Z57640,-271.1969101675329,-271.1969101675329
Z57641,-142.66627937094694,-142.66627937094694
Z57642,-120.43065309467835,-120.43065309467835
Z57643,-262.53483393860586,-262.53483393860586
Z57644,-258.33506660900326,-258.33506660900326
Z57645,-220.39697373709893,-220.39697373709893
Z57646,-265.9874485878908,-265.9874485878908
Z57647,-288.1927250686954,-288.1927250686954
Z57648,-133.29724503316572,-133.29724503316572
Z57649,-125.95189004635643,-125.95189004635643
Z57650,-214.0359849997821,-214.0359849997821
Z57651,-219.37816528759092,-219.37816528759092
Z57652,-259.46306280800025,-259.46306280800025
Z57653,-272.3512188814262,-272.3512188814262
Z57654,-108.40607633260132,-108.40607633260132
Z57655,-241.07974967458128,-241.07974967458128
Z57656,-246.52190722918567,-246.52190722918567
Z57657,-208.17688763947794,-208.17688763947794
Z57658,-157.86855792066706,-157.86855792066706
Z57659,-242.10982583385515,-242.10982583385515
Z57660,-111.56483384450551,-111.56483384450551
Z57661,-260.5244648247433,-260.5244648247433
Z57662,-202.16339277818238,-202.16339277818238
Z57663,-260.85959806614807,-260.85959806614807
Z57664,-271.47047432903975,-271.47047432903975
Z57665,-253.1010167926757,-253.1010167926757
Z57666,-257.3089163798501,-257.3089163798501
Z57667,-215.01098090702843,-215.01098090702843
Z57668,-161.77567202069335,-161.77567202069335
Z57669,-245.50331008828198,-245.50331008828198
Z57670,-271.3470263724553,-271.3470263724553
Z57671,-270.46343227760366,-270.46343227760366
Z57672,-252.1036089436212,-252.1036089436212
Z57673,-222.5621585592427,-222.5621585592427
Z57674,-122.43542124430162,-122.43542124430162
Z57675,-112.56700330327386,-112.56700330327386
Z57676,-259.491514133465,-259.491514133465
Z57677,-133.28104850426874,-133.28104850426874
Z57678,-260.4708405808724,-260.4708405808724
Z57679,-120.55886449844279,-120.55886449844279
Z57680,-275.6541906570624,-275.6541906570624
Z57681,-202.25215341677037,-202.25215341677037
Z57682,-262.65660281864615,-262.65660281864615
Z57683,-119.2474414061471,-119.2474414061471
Z57684,-263.8073336185027,-263.8073336185027
Z57685,-213.1158308414604,-213.1158308414604
Z57686,-257.3286397412255,-257.3286397412255
Z57687,-267.11641166156227,-267.11641166156227
Z57688,-150.00015827933194,-150.00015827933194
Z57689,-130.1116796254982,-130.1116796254982
Z57690,-265.9984546424806,-265.9984546424806
Z57691,-261.50873442351764,-261.50873442351764
Z57692,-245.426113358999,-245.426113358999
Z57693,-123.07141898389784,-123.07141898389784
Z57694,-270.3075640687266,-270.3075640687266
Z57695,-162.80763452269014,-162.80763452269014
Z57696,-271.19614320917276,-271.19614320917276
Z57697,-244.33173139778202,-244.33173139778202
Z57698,-267.13373970209847,-267.13373970209847
Z57699,-239.06511616933804,-239.06511616933804
Z57700,-270.3294071310227,-270.3294071310227
Z57701,-243.12705075505744,-243.12705075505744
Z57702,-270.3097436710429,-270.3097436710429
Z57703,-217.0526325141596,-217.0526325141596
Z57704,-132.285865091704,-132.285865091704
Z57705,-132.28384240899464,-132.28384240899464
Z57706,-269.17504329314573,-269.17504329314573
Z57707,-262.6569368699875,-262.6569368699875
Z57708,-207.14918769139567,-207.14918769139567
Z57709,-255.5118866378127,-255.5118866378127
Z57710,-265.9868672136092,-265.9868672136092
Z57711,-264.6880947080843,-264.6880947080843
Z57712,-237.9118897229918,-237.9118897229918
Z57713,-268.1823705942929,-268.1823705942929
Z57714,-255.14583986633698,-255.14583986633698
Z57715,-206.13707423345724,-206.13707423345724
Z57716,-187.49745221540908,-187.49745221540908
Z57717,-275.65128635810663,-275.65128635810663
Z57718,-196.2323747888238,-196.2323747888238
Z57719,-121.86485971580804,-121.86485971580804
Z57720,-261.45984937227394,-261.45984937227394
Z57721,-225.74278228551623,-225.74278228551623
Z57722,-214.12476548300427,-214.12476548300427
Z57723,-215.01693760470934,-215.01693760470934
Z57724,-239.9248764910947,-239.9248764910947
Z57725,-201.25202170793358,-201.25202170793358
Z57726,-157.1054655892166,-157.1054655892166
Z57727,-261.654255493157,-261.654255493157
Z57728,-128.10624925308383,-128.10624925308383
Z57729,-241.21334669155527,-241.21334669155527
Z57730,-268.1481227981933,-268.1481227981933
Z57731,-221.55450095665506,-221.55450095665506
Z57732,-238.9081186537811,-238.9081186537811
Z57733,-273.619791896216,-273.619791896216
Z57734,-259.84327901574494,-259.84327901574494
Z57735,-129.1064934148474,-129.1064934148474
Z57736,-208.19199418347014,-208.19199418347014
Z57737,-264.9920953934562,-264.9920953934562
Z57738,-271.3438659307219,-271.3438659307219
Z57739,-268.1724071179819,-268.1724071179819
Z57740,-272.36485508502597,-272.36485508502597
Z57741,-248.6697099892893,-248.6697099892893
Z57742,-208.89834703098305,-208.89834703098305
Z57743,-256.1525386791011,-256.1525386791011
Z57744,-272.48030050914696,-272.48030050914696
Z57745,-274.5004923494154,-274.5004923494154
Z57746,-158.61540521411487,-158.61540521411487
Z57747,-270.19590051738203,-270.19590051738203
Z57748,-270.3177193765009,-270.3177193765009
Z57749,-268.011383346654,-268.011383346654
Z57750,-161.8127248925779,-161.8127248925779
Z57751,-267.12692270277824,-267.12692270277824
Z57752,-255.1374426461501,-255.1374426461501
Z57753,-215.0153026273522,-215.0153026273522
Z57754,-120.42140990508797,-120.42140990508797
Z57755,-257.18013536158713,-257.18013536158713
Z57756,-166.29456715928066,-166.29456715928066
Z57757,-215.02821560428552,-215.02821560428552
Z57758,-169.47228621910529,-169.47228621910529
Z57759,-268.01820732834545,-268.01820732834545
Z57760,-271.35740548360354,-271.35740548360354
Z57761,-267.1468342206848,-267.1468342206848
Z57762,-111.56000939345023,-111.56000939345023
Z57763,-260.47844842561244,-260.47844842561244
Z57764,-252.99134799455544,-252.99134799455544
Z57765,-133.97834117381723,-133.97834117381723
Z57766,-273.501198157638,-273.501198157638
Z57767,-149.00879532633232,-149.00879532633232
Z57768,-272.348191104747,-272.348191104747
Z57769,-214.00663735834212,-214.00663735834212
Z57770,-257.2924508459125,-257.2924508459125
Z57771,-270.19661161677203,-270.19661161677203
Z57772,-270.1892386002027,-270.1892386002027
Z57773,-259.4750941686873,-259.4750941686873
Z57774,-265.9757218790872,-265.9757218790872
Z57775,-129.09636603655812,-129.09636603655812
Z57776,-274.64638495470507,-274.64638495470507
Z57777,-262.6717225923945,-262.6717225923945
Z57778,-208.1649213250917,-208.1649213250917
Z57779,-241.08460462757424,-241.08460462757424
Z57780,-267.11647744284954,-267.11647744284954
Z57781,-159.50065670341039,-159.50065670341039
Z57782,-208.17715149961336,-208.17715149961336
Z57783,-221.53886081250045,-221.53886081250045
Z57784,-270.18772636558265,-270.18772636558265
Z57785,-192.38869994171654,-192.38869994171654
Z57786,-260.49906185557836,-260.49906185557836
Z57787,-129.09297003166765,-129.09297003166765
Z57788,-168.56167585983187,-168.56167585983187
Z57789,-242.11236447705213,-242.11236447705213
Z57790,-218.22248361900972,-218.22248361900972
Z57791,-125.93674087315014,-125.93674087315014
Z57792,-258.31761435575714,-258.31761435575714
Z57793,-257.1766673280246,-257.1766673280246
Z57794,-254.1463983097764,-254.1463983097764
Z57795,-137.56593167465567,-137.56593167465567
Z57796,-258.45407414495236,-258.45407414495236
Z57797,-244.25859363116706,-244.25859363116706
Z57798,-220.40425818780108,-220.40425818780108
Z57799,-243.31738211106384,-243.31738211106384
Z57800,-242.09643474823636,-242.09643474823636
Z57801,-181.30818093476887,-181.30818093476887
Z57802,-220.39588264971445,-220.39588264971445
Z57803,-131.29075370781132,-131.29075370781132
Z57804,-238.9282756571619,-238.9282756571619
Z57805,-271.34355172401473,-271.34355172401473
Z57806,-270.32822233286595,-270.32822233286595
Z57807,-271.47300709234514,-271.47300709234514
Z57808,-261.6344137989631,-261.6344137989631
Z57809,-171.62466096241872,-171.62466096241872
Z57810,-270.34156160194004,-270.34156160194004
Z57811,-260.4890281880614,-260.4890281880614
Z57812,-257.31461289232783,-257.31461289232783
Z57813,-215.01681449447904,-215.01681449447904
Z57814,-273.49753572015953,-273.49753572015953
Z57815,-258.48518759133754,-258.48518759133754
Z57816,-118.245654875319,-118.245654875319
Z57817,-182.28580441857258,-182.28580441857258
Z57818,-141.16090878931274,-141.16090878931274
Z57819,-130.267617658088,-130.267617658088
Z57820,-261.62661191780046,-261.62661191780046
Z57821,-202.25188588170272,-202.25188588170272
Z57822,-259.33457615181044,-259.33457615181044
Z57823,-142.93581837916247,-142.93581837916247
Z57824,-123.42782530560713,-123.42782530560713
Z57825,-271.46764536619514,-271.46764536619514
Z57826,-220.41827511438171,-220.41827511438171
Z57827,-269.19445612274626,-269.19445612274626
Z57828,-130.2688443504724,-130.2688443504724
Z57829,-146.11145963229404,-146.11145963229404
Z57830,-218.22898383917016,-218.22898383917016
Z57831,-270.3187009509044,-270.3187009509044
Z57832,-192.3880741007547,-192.3880741007547
Z57833,-132.28984798327448,-132.28984798327448
Z57834,-265.97810911507554,-265.97810911507554
Z57835,-247.4381167152323,-247.4381167152323
Z57836,-268.1422936206614,-268.1422936206614
Z57837,-142.12688678031552,-142.12688678031552
Z57838,-244.2598927197168,-244.2598927197168
Z57839,-242.1085840742485,-242.1085840742485
Z57840,-217.05972145846616,-217.05972145846616
Z57841,-241.0829939047699,-241.0829939047699
Z57842,-140.14047197732563,-140.14047197732563
Z57843,-268.15940814763394,-268.15940814763394
Z57844,-260.50380803057675,-260.50380803057675
Z57845,-132.2876852856465,-132.2876852856465
Z57846,-272.4943321354566,-272.4943321354566
Z57847,-243.25701252905162,-243.25701252905162
Z57848,-129.10182514841264,-129.10182514841264
Z57849,-213.12213812767777,-213.12213812767777
Z57850,-130.09183388887885,-130.09183388887885
Z57851,-267.0313377150055,-267.0313377150055
Z57852,-269.15043888675837,-269.15043888675837
Z57853,-262.8110826381199,-262.8110826381199
Z57854,-258.31502095606965,-258.31502095606965
Z57855,-122.4366799085966,-122.4366799085966
Z57856,-271.1965985332783,-271.1965985332783
Z57857,-273.5039719964989,-273.5039719964989
Z57858,-215.03158772211634,-215.03158772211634
Z57859,-130.2764628525159,-130.2764628525159
Z57860,-261.50733574430404,-261.50733574430404
Z57861,-271.2077622424615,-271.2077622424615
Z57862,-244.25806150097756,-244.25806150097756
Z57863,-272.47911938592244,-272.47911938592244
Z57864,-132.96471033635353,-132.96471033635353
Z57865,-132.2941009823652,-132.2941009823652
Z57866,-271.32423407515944,-271.32423407515944
Z57867,-134.28981079149014,-134.28981079149014
Z57868,-187.50784271884731,-187.50784271884731
Z57869,-264.6768891046734,-264.6768891046734
Z57870,-160.76361074679284,-160.76361074679284
Z57871,-269.17857821047517,-269.17857821047517
Z57872,-271.45840952646927,-271.45840952646927
Z57873,-271.3280923865267,-271.3280923865267
Z57874,-270.1777695041497,-270.1777695041497
Z57875,-268.1530292002377,-268.1530292002377
Z57876,-272.4787243307058,-272.4787243307058
Z57877,-266.9998740475771,-266.9998740475771
Z57878,-258.33655899898923,-258.33655899898923
Z57879,-263.67891127362725,-263.67891127362725
Z57880,-270.177709602754,-270.177709602754
Z57881,-269.3042715506632,-269.3042715506632
Z57882,-128.12658706313115,-128.12658706313115
Z57883,-270.3261764980835,-270.3261764980835
Z57884,-159.86970846698534,-159.86970846698534
Z57885,-268.00762940336256,-268.00762940336256
Z57886,-200.22501668953947,-200.22501668953947
Z57887,-264.98481719013887,-264.98481719013887
Z57888,-269.17181229271324,-269.17181229271324
Z57889,-132.2847130004442,-132.2847130004442
Z57890,-274.5098950310654,-274.5098950310654
Z57891,-186.4875720137978,-186.4875720137978
Z57892,-167.57236866393183,-167.57236866393183
Z57893,-122.42705195359984,-122.42705195359984
Z57894,-259.32936473038944,-259.32936473038944
Z57895,-270.17732924726636,-270.17732924726636
Z57896,-121.4274380427168,-121.4274380427168
Z57897,-216.05484357463098,-216.05484357463098
Z57898,-129.12914643221103,-129.12914643221103
Z57899,-267.0127984168004,-267.0127984168004
Z57900,-220.40329829549788,-220.40329829549788
Z57901,-160.78259397681353,-160.78259397681353
Z57902,-171.7376735813915,-171.7376735813915
Z57903,-257.1794463117906,-257.1794463117906
Z57904,-241.22994709550633,-241.22994709550633
Z57905,-259.3366260290184,-259.3366260290184
Z57906,-257.18793761024307,-257.18793761024307
Z57907,-245.28715130843602,-245.28715130843602
Z57908,-268.1690390425765,-268.1690390425765
Z57909,-270.32095405186567,-270.32095405186567
Z57910,-243.25733739306236,-243.25733739306236
Z57911,-132.57189168345053,-132.57189168345053
Z57912,-259.47083786215757,-259.47083786215757
Z57913,-274.50317945987524,-274.50317945987524
Z57914,-262.664733606245,-262.664733606245
Z57915,-254.13796764770606,-254.13796764770606
Z57916,-216.04037279391773,-216.04037279391773
Z57917,-220.4151837613746,-220.4151837613746
Z57918,-240.08064657928074,-240.08064657928074
Z57919,-219.39913959590362,-219.39913959590362
Z57920,-258.33826637251167,-258.33826637251167
Z57921,-267.1522165264554,-267.1522165264554
Z57922,-256.14456076868373,-256.14456076868373
Z57923,-213.0997879247314,-213.0997879247314
Z57924,-204.18828448930293,-204.18828448930293
Z57925,-261.6435423306674,-261.6435423306674
Z57926,-272.4844932393488,-272.4844932393488
Z57927,-236.74075496430743,-236.74075496430743
Z57928,-222.71206529302694,-222.71206529302694
Z57929,-213.10388032928287,-213.10388032928287
Z57930,-139.9862589579331,-139.9862589579331
Z57931,-241.08170437104403,-241.08170437104403
Z57932,-263.7943118635748,-263.7943118635748
Z57933,-272.34516443054747,-272.34516443054747
Z57934,-244.269083357776,-244.269083357776
Z57935,-128.11013696390904,-128.11013696390904
Z57936,-139.8736968856539,-139.8736968856539
Z57937,-273.5062438396146,-273.5062438396146
Z57938,-191.37741040358813,-191.37741040358813
Z57939,-133.2799070703125,-133.2799070703125
Z57940,-269.19109172227314,-269.19109172227314
Z57941,-271.327270671676,-271.327270671676
Z57942,-270.1819357748393,-270.1819357748393
Z57943,-241.10121532133556,-241.10121532133556
Z57944,-265.9729697223266,-265.9729697223266
Z57945,-128.10471239641765,-128.10471239641765
Z57946,-110.55872155092818,-110.55872155092818
Z57947,-162.79715288093217,-162.79715288093217
Z57948,-130.10833837709822,-130.10833837709822
Z57949,-133.3042318143558,-133.3042318143558
Z57950,-334.662740196576,-334.662740196576
Z57951,-169.46633099139726,-169.46633099139726
Z57952,-132.72597350776184,-132.72597350776184
Z57953,-269.31765749137685,-269.31765749137685
Z57954,-171.61283723540373,-171.61283723540373
Z57955,-260.49288870438806,-260.49288870438806
Z57956,-267.0079622059619,-267.0079622059619
Z57957,-263.8266240728594,-263.8266240728594
Z57958,-209.1899492299364,-209.1899492299364
Z57959,-132.30527534885192,-132.30527534885192
Z57960,-123.42909205475304,-123.42909205475304
Z57961,-212.10701122529593,-212.10701122529593
Z57962,-259.48345537453815,-259.48345537453815
Z57963,-243.09774280288576,-243.09774280288576
Z57964,-141.6677109782885,-141.6677109782885
Z57965,-268.1376330715844,-268.1376330715844
Z57966,-256.1682346822259,-256.1682346822259
Z57967,-120.26480817973417,-120.26480817973417
Z57968,-119.26101109347316,-119.26101109347316
Z57969,-259.4873467602956,-259.4873467602956
Z57970,-271.343656827077,-271.343656827077
Z57971,-166.4371769475931,-166.4371769475931
Z57972,-153.51801877822908,-153.51801877822908
Z57973,-274.64150611465254,-274.64150611465254
Z57974,-185.48483441050388,-185.48483441050388
Z57975,-255.51059747158004,-255.51059747158004
Z57976,-246.42034827155052,-246.42034827155052
Z57977,-133.2728398081062,-133.2728398081062
Z57978,-269.17944880192476,-269.17944880192476
Z57979,-269.291371803486,-269.291371803486
Z57980,-187.49749410963668,-187.49749410963668
Z57981,-169.46714645886314,-169.46714645886314
Z57982,-262.6580496394722,-262.6580496394722
Z57983,-161.67391645418292,-161.67391645418292
Z57984,-168.57239563719955,-168.57239563719955
Z57985,-264.8509926948587,-264.8509926948587
Z57986,-261.8676911482071,-261.8676911482071
Z57987,-238.9223377016354,-238.9223377016354
Z57988,-121.40007302722466,-121.40007302722466
Z57989,-147.83967994291825,-147.83967994291825
Z57990,-256.1652083755196,-256.1652083755196
Z57991,-255.0166704077355,-255.0166704077355
Z57992,-172.6375112442729,-172.6375112442729
Z57993,-147.99134696924932,-147.99134696924932
Z57994,-201.24918172029226,-201.24918172029226
Z57995,-269.29946547426914,-269.29946547426914
Z57996,-130.10338420093458,-130.10338420093458
Z57997,-158.4844159290641,-158.4844159290641
Z57998,-125.92926018106594,-125.92926018106594
Z57999,-256.1596195385567,-256.1596195385567
Z58000,-264.96858868933134,-264.96858868933134
Z58001,-263.68587821018315,-263.68587821018315
Z58002,-259.46008942031835,-259.46008942031835
Z58003,-271.36352681824917,-271.36352681824917
Z58004,-221.56592742349403,-221.56592742349403
