KEGG,canon_smiles,smiles,n_electrons,n_carbons,organic,easy,exp_rxn_data,dlpno_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,josh
C06687,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,122,16,True,False,False,False,CC[NH+]1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,CCn1cc(C(=O)O)c(=O)c2c1cc(N1CC[NH2+]CC1)c(c2)F,1,False
C05648,N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O,N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O,96,11,True,False,False,False,[NH3+][C@@H](CC(=O)c1cc(O)ccc1NC=O)C(O)=O,1,O=CNc1ccc(cc1C(=O)C[C@@H](C(=O)O)[NH3+])O,1,False
C06011,O=S(=O)([O-])Nc1ccccc1,O=S(=O)([O-])Nc1ccccc1,60,6,True,True,False,False,[O-]S(=O)(=O)Nc1ccccc1,-1,[O-]S(=O)(=O)Nc1ccccc1,-1,False
C02278,CCCCCCCCCCCC=O,CCCCCCCCCCCC=O,78,12,True,False,False,False,CCCCCCCCCCCC=O,0,CCCCCCCCCCCC=O,0,False
C02572,COc1cc(/C=C/C(=O)O[C@@H]2C[C@](O)(C(=O)O)C[C@@H](O)[C@H]2O)ccc1O,COc1cc(/C=C/C(=O)O[C@@H]2C[C@](O)(C(=O)O)C[C@@H](O)[C@H]2O)ccc1O,142,17,True,False,False,False,COc1cc(\\C=C\\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](O)[C@H]2O)C(O)=O)ccc1O,0,COc1cc(/C=C/C(=O)O[C@@H]2C[C@@](O)(C[C@H]([C@H]2O)O)C(=O)O)ccc1O,0,False
C10932,CCC1(C(=O)NC(C)c2ccc(Cl)cc2)C(C)C1(Cl)Cl,CCC1(C(=O)NC(C)c2ccc(Cl)cc2)C(C)C1(Cl)Cl,110,15,True,False,False,False,CCC1(C(C)C1(Cl)Cl)C(=O)NC(C)c1ccc(Cl)cc1,0,CCC1(C(=O)NC(c2ccc(cc2)Cl)C)C(C1(Cl)Cl)C,0,False
C15395,CC1=C2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](O)CC[C@@H]34)[C@H]2CCC1=O,CC1=C2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](O)CC[C@@H]34)[C@H]2CCC1=O,116,19,True,False,False,False,CC1=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@H]2CCC1=O,0,O=C1CC[C@H]2C(=C1C)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C,0,False
C04219,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,136,12,True,False,False,False,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)C(O)C(O)C2O)[C@@H](O)[C@@H]1O,0,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO)C(C(C1O)O)O,0,False
C18671,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,92,10,True,True,False,False,CC(C)(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,0,[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)C(C)(C)C)O,0,False
C19166,ClC(Cl)(Cl)c1ccccc1,ClC(Cl)(Cl)c1ccccc1,54,7,True,True,False,False,ClC(Cl)(Cl)c1ccccc1,0,ClC(c1ccccc1)(Cl)Cl,0,False
C01035,N=C(N)NCCCC(=O)O,N=C(N)NCCCC(=O)O,58,5,True,True,False,True,NC(=[NH2+])NCCCC(O)=O,1,N[C+](=N)NCCCC(=O)O,1,False
C15588,OCCO,OCCO,26,2,True,True,False,False,OCCO,0,OCCO,0,False
C10624,O=C1N[C@@H](Cc2ccccc2)CN2CCCC[C@@H]12,O=C1N[C@@H](Cc2ccccc2)CN2CCCC[C@@H]12,96,15,True,False,False,False,O=C1N[C@@H](Cc2ccccc2)C[NH+]2CCCC[C@@H]12,1,O=C1N[C@H](C[NH+]2[C@H]1CCCC2)Cc1ccccc1,1,False
C19401,c1ccc2c3c4c(cccc4cc2c1)CC3,c1ccc2c3c4c(cccc4cc2c1)CC3,76,16,True,False,False,False,C1Cc2c3c1cccc3cc1ccccc21,0,c1ccc2c(c1)cc1c3c2CCc3ccc1,0,False
C05151,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(C)=O,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(C)=O,248,36,True,False,False,False,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@]3(O)CC(CO)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(C)=O,0,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@H]([C@H]3[C@]1(OC(=O)C)C3(C)C)C=C(C[C@]1([C@H]2C=C(C1=O)C)O)CO,0,False
C09962,CC1NC=C2C(=O)OCCC2=C1C=O,CC1NC=C2C(=O)OCCC2=C1C=O,74,10,True,True,False,False,CC1NC=C2C(=O)OCCC2=C1C=O,0,O=CC1=C2CCOC(=O)C2=CNC1C,0,False
C14582,Cc1ccc(O)c(C)c1,Cc1ccc(O)c(C)c1,48,8,True,True,False,False,Cc1ccc(O)c(C)c1,0,Cc1ccc(c(c1)C)O,0,False
C00895,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](CO)O[C@@H](n4cnc5c(N)ncnc54)[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](CO)O[C@@H](n4cnc5c(N)ncnc54)[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O,338,30,True,False,False,False,Nc1[nH+]cnc2n(cnc12)[C@@H]1O[C@H](COP(O)(=O)O[C@@H]2[C@@H](COP(O)(=O)O[C@@H]3[C@@H](CO)O[C@H]([C@@H]3O)n3cnc4c(N)[nH+]cnc34)O[C@H]([C@@H]2O)n2cnc3c(N)[nH+]cnc23)[C@@H](O)[C@H]1O,3,OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)O)O)n1cnc2c1ncnc2N)O)O)n1cnc2c1ncnc2N,0,False
C04114,C[N+](C)(C)C/C=C/C(=O)[O-],C[N+](C)(C)C/C=C/C(=O)[O-],58,7,True,True,False,False,C[N+](C)(C)C\\C=C\\C(O)=O,1,[O-]C(=O)/C=C/C[N+](C)(C)C,0,False
C17987,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@H](OC)[C@@H](N(C)C(=O)CNC=O)[C@H]2O)O1,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@H](OC)[C@@H](N(C)C(=O)CNC=O)[C@H]2O)O1,168,18,True,False,False,False,C[NH2+]C[C@@H]1CC[C@@H]([NH3+])[C@@H](O[C@@H]2[C@@H]([NH3+])C[C@H](OC)[C@H]([C@H]2O)N(C)C(=O)CNC=O)O1,3,C[NH2+]C[C@@H]1CC[C@H]([C@H](O1)O[C@@H]1[C@@H]([NH3+])C[C@@H]([C@H]([C@H]1O)N(C(=O)CNC=O)C)OC)[NH3+],3,False
C05500,CC(C)CCC[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(C)CCC[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,166,27,True,False,False,False,CC(C)CCC[C@](C)([OH2+])[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,CC(CCC[C@@]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)(O)C)C,0,False
C14232,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,84,15,True,False,False,False,Oc1ccc(cc1)C(=O)\\C=C\\c1ccccc1,0,Oc1ccc(cc1)C(=O)/C=C/c1ccccc1,0,False
C11880,CC(C)=C1C=C2CC[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1,CC(C)=C1C=C2CC[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1,112,20,True,False,False,False,CC(C)=C1CC[C@H]2C(CC[C@H]3C(C)(C)CCC[C@]23C)=C1,0,CC(=C1CC[C@H]2C(=C1)CC[C@@H]1[C@]2(C)CCCC1(C)C)C,0,False
C10236,O=C1OC[C@H]2OC(O)[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)O[C@H]3[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,O=C1OC[C@H]2OC(O)[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)O[C@H]3[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,292,34,True,False,False,False,OC1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)cc3C(=O)O[C@H]2[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)cc3C(=O)O[C@@H]12,0,OC1O[C@@H]2COC(=O)c3cc(O)c(c(c3c3c(C(=O)O[C@H]2[C@H]2[C@H]1OC(=O)c1cc(O)c(c(c1c1c(C(=O)O2)cc(c(c1O)O)O)O)O)cc(O)c(c3O)O)O)O,0,False
C08873,CC(=O)O[C@]12CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](c5ccc(=O)oc5)CC[C@]34O)[C@@]1(C=O)CC[C@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C2,CC(=O)O[C@]12CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](c5ccc(=O)oc5)CC[C@]34O)[C@@]1(C=O)CC[C@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C2,238,32,True,False,False,False,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@H](CC[C@]5([OH2+])[C@@H]4CC[C@@]3(C2)OC(C)=O)C2=COC(=O)C=C2)[C@H](O)[C@H](O)[C@H]1O,1,O=C[C@@]12CC[C@@H](C[C@]2(CC[C@@H]2[C@@H]1CC[C@]1([C@]2(O)CC[C@@H]1c1ccc(=O)oc1)C)OC(=O)C)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,0,False
C19466,c1ccc2c(c1)-c1cccc3cc4c(ccc5ccccc54)c-2c13,c1ccc2c(c1)-c1cccc3cc4c(ccc5ccccc54)c-2c13,110,24,True,False,False,False,c1ccc-2c(c1)-c1cccc3cc4c(ccc5ccccc45)c-2c13,0,c1ccc2c(c1)c1c3c2cccc3cc2c1ccc1c2cccc1,0,False
C19195,C1=Cc2c3ccc4ccccc4c3cc3cccc1c23,C1=Cc2c3ccc4ccccc4c3cc3cccc1c23,92,20,True,False,False,False,C1=Cc2c3c1cccc3cc1c2ccc2ccccc12,0,c1ccc2c(c1)ccc1c2cc2cccc3c2c1C=C3,0,False
C17483,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@@H](O)C3,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@@H](O)C3,106,15,True,False,False,False,CC1=CC(=O)c2c(O)c3C[C@H](O)C(C)(C)Oc3cc2O1,0,Cc1cc(=O)c2c(o1)cc1c(c2O)C[C@@H](C(O1)(C)C)O,0,False
C09979,C=C(C)CC[C@H](C[C@]12C[C@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O)C(=C)C,C=C(C)CC[C@H](C[C@]12C[C@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O)C(=C)C,238,38,True,False,False,False,CC(C)=CC[C@H]1C[C@@]2(C[C@@H](CCC(C)=C)C(C)=C)C(O)=C(C(=O)c3ccc(O)c(O)c3)C(=O)[C@](CC=C(C)C)(C2=O)C1(C)C,0,CC(=CC[C@@]12C(=O)C(=C([C@](C1=O)(C[C@H](C(=C)C)CCC(=C)C)C[C@@H](C2(C)C)CC=C(C)C)O)C(=O)c1ccc(c(c1)O)O)C,0,False
C12197,COc1ccc2c(c1OC)[C@H](CC(=O)C[C@H]1c3cc4c(cc3-c3ccc5cc6c(cc5c3N1C)OCO6)OCO4)N(C)c1c-2ccc2cc3c(cc12)OCO3,COc1ccc2c(c1OC)[C@H](CC(=O)C[C@H]1c3cc4c(cc3-c3ccc5cc6c(cc5c3N1C)OCO6)OCO4)N(C)c1c-2ccc2cc3c(cc12)OCO3,276,44,True,False,False,False,COc1ccc2-c3ccc4cc5OCOc5cc4c3[NH+](C)[C@@H](CC(=O)C[C@@H]3[NH+](C)c4c(ccc5cc6OCOc6cc45)-c4cc5OCOc5cc34)c2c1OC,2,COc1ccc2c(c1OC)[C@H](CC(=O)C[C@H]1c3cc4OCOc4cc3c3c(N1C)c1cc4OCOc4cc1cc3)N(c1c2ccc2c1cc1c(c2)OCO1)C,0,False
C17914,C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,88,15,True,False,False,False,C[C@@H]1CC(=O)C=C2CC[C@H](C[C@@]12C)C(C)=C,0,O=C1C[C@@H](C)[C@]2(C(=C1)CC[C@H](C2)C(=C)C)C,0,False
C15359,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC(=C(Br)Br)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC(=C(Br)Br)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,154,23,False,False,False,False,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC(=C(Br)Br)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,CCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC(=C(Br)Br)C2=CC(=O)CC[C@]12C,0,False
C15211,CCCC(CCC)(c1ccc(O)cc1)c1ccc(O)cc1,CCCC(CCC)(c1ccc(O)cc1)c1ccc(O)cc1,112,19,True,False,False,False,CCCC(CCC)(c1ccc(O)cc1)c1ccc(O)cc1,0,CCCC(c1ccc(cc1)O)(c1ccc(cc1)O)CCC,0,False
C02779,O=C1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,O=C1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,70,6,True,True,False,True,OC[C@H]1O[C@@H](O)C(=O)[C@@H](O)[C@@H]1O,0,OC[C@H]1O[C@@H](O)C(=O)[C@H]([C@@H]1O)O,0,False
C09629,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,84,15,True,False,False,False,C\\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,0,C/C/1=C\CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,0,False
C18067,CC(CCC(O)C(C)C)CC(=O)O,CC(CCC(O)C(C)C)CC(=O)O,78,10,True,True,False,False,CC(C)C(O)CCC(C)CC(O)=O,0,CC(CC(=O)O)CCC(C(C)C)O,0,False
C05122,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2C3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2C3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,202,26,True,False,False,False,C[C@H](CCC(=O)NCCS([O-])(=O)=O)[C@H]1CC[C@H]2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H]([OH2+])[C@]12C,0,O[C@@H]1CC[C@]2([C@@H](C1)C[C@H](C1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)NCCS(=O)(=O)[O-])C)C)O)C,-1,False
C13863,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,278,43,True,False,False,False,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,0,OC[C@@H](OCCC(CCCC(CCCC(CCCC(C)C)C)C)C)COCCC(CCCC(CCCC(CCCC(C)C)C)C)C,0,False
C00559,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,96,10,True,True,False,False,Nc1[nH+]cnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1,1,OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1ncnc2N,0,False
C09329,C=Cc1cncc2c(=O)n3c(cc12)-c1cc(O)c(OC)cc1CC3,C=Cc1cncc2c(=O)n3c(cc12)-c1cc(O)c(OC)cc1CC3,120,19,True,False,False,False,COc1cc2CCN3C(=O)c4c[nH+]cc(C=C)c4C=C3c2cc1O,1,COc1cc2CCn3c(c2cc1O)cc1c(c3=O)cncc1C=C,0,False
C16552,ClCCNCCCl,ClCCNCCCl,44,4,True,True,False,False,ClCC[NH2+]CCCl,1,ClCC[NH2+]CCCl,1,False
C11658,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2OC=C(C)[C@H]3CC[C@@H](C)[C@@H]23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2OC=C(C)[C@H]3CC[C@@H](C)[C@@H]23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,196,24,True,False,False,False,C[C@@H]1CC[C@H]2[C@@H]1[C@H](O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)OC=C2C,0,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@H](C)CC3)C)[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)OC(=O)C,0,False
C10231,Oc1ccc([C@H]2Oc3cc(O)ccc3[C@H](c3c(O)cc4c(c3O)C[C@H](O)[C@@H](c3ccc(O)c(O)c3)O4)[C@@H]2O)cc1,Oc1ccc([C@H]2Oc3cc(O)ccc3[C@H](c3c(O)cc4c(c3O)C[C@H](O)[C@@H](c3ccc(O)c(O)c3)O4)[C@@H]2O)cc1,206,30,True,False,False,False,O[C@H]1Cc2c(O)c([C@@H]3[C@H](O)[C@H](Oc4cc(O)ccc34)c3ccc(O)cc3)c(O)cc2O[C@@H]1c1ccc(O)c(O)c1,0,Oc1ccc(cc1)[C@H]1Oc2cc(O)ccc2[C@@H]([C@@H]1O)c1c(O)cc2c(c1O)C[C@@H]([C@H](O2)c1ccc(c(c1)O)O)O,0,False
C06956,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,312,41,True,False,False,False,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,0,O=C1OCC(=C1)[C@H]1CC[C@]2([C@]1(C)[C@H](O)C[C@H]1[C@H]2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O)O,0,False
C09957,O=C1OCCc2ccncc21,O=C1OCCc2ccncc21,56,8,True,True,False,False,O=C1OCCc2cc[nH+]cc12,1,O=C1OCCc2c1cncc2,0,False
C17427,CC(C)[C@@H]1CC[C@]2(CO)CCCC(=O)[C@]2(C)C1,CC(C)[C@@H]1CC[C@]2(CO)CCCC(=O)[C@]2(C)C1,98,15,True,False,False,False,CC(C)[C@@H]1CC[C@]2(CO)CCCC(=O)[C@]2(C)C1,0,OC[C@]12CCCC(=O)[C@]2(C)C[C@@H](CC1)C(C)C,0,False
C19097,CCCSC(=O)N(CCC)CCC,CCCSC(=O)N(CCC)CCC,78,10,True,True,False,False,CCCSC(=O)N(CCC)CCC,0,CCCSC(=O)N(CCC)CCC,0,False
C19740,CC1=CC[C@]2(C)CC1[C@]1(C)CCC[C@@]12C,CC1=CC[C@]2(C)CC1[C@]1(C)CCC[C@@]12C,84,15,True,False,False,False,CC1=CC[C@]2(C)CC1[C@]1(C)CCC[C@]21C,0,CC1=CC[C@@]2(CC1[C@]1(C)CCC[C@]21C)C,0,False
C08977,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](C(=O)O)O[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](C)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O[C@@H]7O[C@@H](C)[C@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)CC[C@]45C)[C@@]3(C)C=O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](C(=O)O)O[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](C)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O[C@@H]7O[C@@H](C)[C@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)CC[C@]45C)[C@@]3(C)C=O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,780,87,True,False,False,False,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3OC[C@@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@@]6(CC[C@@]54C)C(=O)O[C@@H]4O[C@H](C)[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H](O[C@@H]5O[C@@H](C)[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@@]3(C)C=O)O[C@@H]2C(O)=O)[C@H](O)[C@H](O)[C@H]1O,0,OC[C@H]1O[C@@H](O[C@H]2[C@@H](OC[C@H]([C@@H]2O)O[C@@H]2OC[C@@H]([C@@H]([C@H]2O)O)O)O[C@@H]2[C@@H](O)[C@@H](O[C@@H]([C@H]2O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)C(=O)O)O[C@H]2CC[C@]3([C@H]([C@@]2(C)C=O)CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3CC(C)(C)CC2)C(=O)O[C@@H]2O[C@H](C)[C@@H]([C@@H]([C@H]2O)O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)O)O[C@@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)O[C@@H]2OC[C@H]([C@@H]([C@H]2O)O)O)C)C)[C@@H]([C@H]([C@H]1O)O)O,0,False
C16439,CC(C)CC(N)C(=O)O,CC(C)CC(N)C(=O)O,54,6,True,True,False,False,CC(C)CC([NH3+])C(O)=O,1,[NH3+]C(C(=O)O)CC(C)C,1,False
